date,temp_max,temp,temp_min,dew_max,dew,dew_min,humidity_max,humidity,humidity_min,windspeed_max,windspeed,windspeed_min,pressure_max,pressure,pressure_min,precip
2/16/2023,60,50.1,40,21,14.2,6,45,25.7,12,8,3.7,0,29.4,29.4,29.3,0
2/17/2023,65,53.3,42,20,13.9,8,40,22.9,12,12,3,0,29.3,29.2,29.1,0
2/18/2023,66,52.6,41,29,19.7,12,49,29.7,13,12,2.4,0,29.2,29.2,29.1,0
2/19/2023,66,53,40,35,27.6,20,55,39.9,17,13,4,0,29.3,29.2,29.2,0
2/20/2023,73,58.6,44,34,31.4,28,63,38.9,20,10,4.2,0,29.3,29.2,29.1,0
2/21/2023,63,54.3,48,50,41,31,82,62.2,39,22,9.7,0,29.1,28.9,28.8,0
2/22/2023,53,46.6,41,35,28.7,20,63,51.1,27,21,8.5,0,29.1,29,28.8,0
2/23/2023,50,44.1,41,39,35.9,31,86,73.3,54,15,6.9,0,29.2,29.1,29.1,0
2/24/2023,53,47.9,43,50,45.1,37,97,89.8,76,39,19.6,9,29.2,29.1,28.9,0.53
2/25/2023,47,42.8,41,45,39.5,36,96,88.3,81,15,7.1,0,29.1,29.1,29,4.81
2/26/2023,51,44.9,39,39,37,34,93,75.4,54,9,3.4,0,29.3,29.3,29.1,1.53
2/27/2023,48,46.4,43,46,42.5,37,93,86.4,73,16,8,0,29.3,29.3,29.2,0
2/28/2023,56,47.1,42,46,43.1,38,97,87.2,57,13,4.5,0,29.3,29.2,29.1,0.47
